	real	30	60	100	150	200	250	300
PF13528	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13692	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13632	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13477	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12000	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13579	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16994	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09318	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17039	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04101	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14307	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03808	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12524	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00903	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12681	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13468	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13669	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14696	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07250	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04464	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01153	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08444	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06021	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02595	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01228	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09338	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12810	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14272	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04488	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10647	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10648	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06540	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05199	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00732	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05351	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00958	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09535	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01109	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08701	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12746	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13718	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12369	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00446	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08178	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03071	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02447	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00392	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13807	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13897	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15070	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09787	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02188	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08685	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08738	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17109	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04178	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05823	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08677	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09089	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00516	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17420	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07068	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17388	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03076	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08804	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09646	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12604	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05268	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16677	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03010	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11025	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00517	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17510	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09116	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17470	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07409	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05973	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17468	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17594	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07902	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06715	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06714	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17471	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17634	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17469	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17429	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17463	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17338	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14829	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10192	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11904	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02925	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10110	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16905	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12537	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06560	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10342	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05024	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04113	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06432	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05719	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11970	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01825	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15784	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11359	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02831	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04965	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02800	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00044	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11668	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05084	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10375	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02893	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16569	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16555	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16570	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00746	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01271	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00396	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03514	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04495	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04723	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07355	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07173	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01272	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03449	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15782	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11034	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06212	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15235	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01465	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16518	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04155	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07172	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01184	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16984	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04229	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01025	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07919	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12742	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14959	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08885	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07995	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11055	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07803	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02955	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02951	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08886	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00255	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03199	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03917	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12437	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05350	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12019	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12693	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03738	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00043	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13410	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14497	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14834	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16865	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17171	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02798	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13409	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13417	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17172	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09698	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08759	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09594	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11351	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13547	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02946	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09729	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16360	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13167	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01018	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09027	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12471	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00925	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01227	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00009	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03144	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03143	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14578	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04670	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04138	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15259	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00211	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09778	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00625	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02058	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13947	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08152	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05419	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16416	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06923	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07088	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05120	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05455	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05121	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06386	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05800	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06423	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14607	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01493	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14323	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16216	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14231	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08734	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02213	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07253	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02756	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06445	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04162	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01019	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15991	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02895	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09040	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03883	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06831	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03457	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04408	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04774	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12710	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13419	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09065	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05860	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14830	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01809	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14376	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03928	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14518	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16123	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04877	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07527	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10112	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05465	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08663	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02183	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01725	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04388	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00672	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09110	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01567	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01561	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00846	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03866	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04849	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10699	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10297	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11639	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15196	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05066	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07443	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09378	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06438	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12330	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02184	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10394	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02518	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13581	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13589	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13749	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14501	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08214	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14932	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15003	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14735	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14817	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14661	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12944	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06777	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16591	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08539	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08938	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07432	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07382	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06594	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14856	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12154	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17609	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12507	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07818	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00955	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07111	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01543	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01542	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01539	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01560	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01538	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01006	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01001	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01506	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08300	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08301	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12941	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01837	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01966	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04618	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11496	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12203	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02329	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06411	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14701	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15115	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08668	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02924	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01517	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12917	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13023	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13328	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13487	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13286	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12236	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16002	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09008	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02985	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13646	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13513	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03130	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15353	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00632	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09814	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16562	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12661	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
